fk,type,make_id,make,model_id,model,year_id,year_generation,sub1_id,submodel1,sub2_id,submodel2,sub3_id,submodel3,year_options,OR,size,mirror,uc_title,uc_image_link,uc_description,bannerimage,banngerimage_m,listpage_gallery_image,feature_bkgr_2to,product_bkgr_2to,feature_bkrd_2to,product_bkrd_2to,feature_bkgr_str,product_bkgr_str,feature_bkrd_str,product_bkrd_str,feature_grbk_str,product_grbk_str,feature_grbk_tri,product_grbk_tri,feature_ps_gr_1to,product_ps_gr_1to,feature_sp_gr_1to,product_sp_gr_1to,feature_ss_gr_1to,product_ss_gr_1to,SKU_pp_bkgr_2to,SKU_pp_bkrd_2to,SKU_pp_bkgr_str,SKU_pp_bkrd_str,SKU_pp_grbk_str,SKU_pp_grbk_tri,SKU_ps_gr_1to,SKU_sp_gr_1to,SKU_ss_gr_1to,display_id_pp_bkgr_2to,cover_type_pp_bkgr_2to,display_color_pp_bkgr_2to,color_code_pp_bkgr_2to,msrp_pp_bkgr_2to,price_pp_bkgr_2to,quantity_pp_bkgr_2to,display_quantity_pp_bkgr_2to,display_id_pp_bkrd_2to,cover_type_pp_bkrd_2to,display_color_pp_bkrd_2to,color_code_pp_bkrd_2to,msrp_pp_bkrd_2to,price_pp_bkrd_2to,quantity_pp_bkrd_2to,display_quantity_pp_bkrd_2to,display_id_pp_bkrd_str,cover_type_pp_bkrd_str,display_color_pp_bkrd_str,color_code_pp_bkrd_str,msrp_pp_bkgr_str,price_pp_bkgr_str,quantity-pp-bkgr-str,display_quantity_pp_bkgr_str,display_id_pp_bkrd_str,cover_type_pp_bkrd_str,display_color_pp_bkrd_str,color_code_pp_bkrd_str,msrp_pp_bkrd_str,price_pp_bkrd_str,quantity_pp_bkrd_str,display_quantity_pp_bkrd_str,display_id_pp_grbk_str,cover_type_pp_grbk_str,display_color_pp_grbk_str,color_code_pp_grbk_str,msrp_pp_grbk_str,price_pp_grbk_str,quantity_pp_grbk_str,display_quantity_pp_grbk_str,display_id_pp_grbk_tri,cover_type_pp_grbk_tri,display_color_pp_grbk_tri,color_code_pp_grbk_tri,msrp_pp_grbk_tri,price_pp_grbk_tri,quantity_pp_grbk_tri,display_quantity_pp_grbk_tri,display_id_ps_gr_1to,cover_type_ps_gr_1to,display_color_ps_gr_1to,color_code_ps_gr_1to,msrp_ps_gr_1to,price_ps_gr_1to,quantity_ps_gr_1to,display_quantity_ps_gr_1to,display_id_sp_gr_1to,cover_type_sp_gr_1to,display_color_sp_gr_1to,color_code_sp_gr_1to,msrp_ps_sp_1to,price_sp_gr_1to,quantity_sp_gr_1to,display_quantity_sp_gr_1to,display_id_ss_gr_1to,cover_type_ss_gr_1to,display_color_ss_gr_1to,color_code_ss_gr_1to,msrp_ps_ss_1to,price_ss_gr_1to,quantity_ss_gr_1to,display_quantity_ss_gr_1to
30000,SUV Cover,1,Acura,1,MDX,1,2001-2006,,,,,,,2001|2002|2003|2004|2005|2006,SS-J,J,SS,Acura MDX SUV Covers,http://www.coverland.com/pub/media/category-images-new/category-description.webp,"When you park your SUV outside, you’d like to know that adverse weather conditions do not threaten your windshield, seat leather, or paint. With Coverland's premium custom weatherproof SUV cover, your SUV is fully protected because it is waterproof, anti-theft, and offers hail and snow protection.

Our premium covers are customized to snugly embrace your SUV and defend it against heat, moisture, rain, dust, and strong winds. With soft double-action scratchproof fibers and a UV ray reflective surface, Coverland SUV covers protect the quality of your paintwork. Our custom-fit covers also guard against overheating with new and improved air vents that expel excess heat and moisture.

Not only are the three straps meant to hold the cover in place, but they also work alongside the elastic fabric to provide a tight and snug look for your SUV.",http://www.coverland.com/pub/media/category-images-new/category-image.webp,http://www.coverland.com/pub/media/category-images-new/category-image-m.webp,"http://www.coverland.com/pub/media/category-images-new/suv-premium-plus-bkgr-str.webp,http://www.coverland.com/pub/media/category-images-new/suv-premium-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/suv-standard-pro-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/suv-standard-gr-1to.webp",,,,,http://www.coverland.com/pub/media/category-images-new/suv-premium-plus-bkgr-str.webp,"http://www.coverland.com/pub/media/category-images-new/suv-premium-plus-bkgr-str.webp,http://www.coverland.com/pub/media/category-images-new/02-SC-ft-ps-bkgr-str.webp,http://www.coverland.com/pub/media/category-images-new/04-oxford-outer-black.webp,http://www.coverland.com/pub/media/category-images-new/05-oxford-inner.webp,http://www.coverland.com/pub/media/category-images-new/09-value.webp",,,,,,,http://www.coverland.com/pub/media/category-images-new/suv-premium-gr-1to.webp,"http://www.coverland.com/pub/media/category-images-new/suv-premium-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/02-SC-ft-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/04-SC-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/05-SC-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/06-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/07-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/12.webp",http://www.coverland.com/pub/media/category-images-new/suv-standard-pro-gr-1to.webp,"http://www.coverland.com/pub/media/category-images-new/suv-standard-pro-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/02-SC-ft-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/05-SC-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/06-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/07-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/12.webp",http://www.coverland.com/pub/media/category-images-new/suv-standard-gr-1to.webp,"http://www.coverland.com/pub/media/category-images-new/suv-standard-pro-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/02-SC-ft-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/05-SC-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/06-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/07-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/12.webp",,,CL-SC-SS-15-J-BKGR-STR-PP-0001,,,,CL-SC-SS-07-J-GR-1TO-PS-0001,CL-SC-SS-07-J-GR-1TO-SP-0001,CL-SC-SS-03-J-GR-1TO-SS-0001,,,,,,,,,,,,,,,,,Premium Plus™,Full Custom SUV Cover,Stripe Black & Gray,BKGR-STR,204.97,410,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Premium™,Full Custom SUV Cover,1-Tone: Sold Gray,GR-1TO,159.99,320,999,35,Standard Pro™,Semi-Custom SUV Cover,1-Tone: Sold Gray,GR-1TO,120,,999,35,Standard™,Semi-Custom SUV Cover,1-Tone: Sold Gray,GR-1TO,100,,999,35
30001,SUV Cover,1,Acura,1,MDX,2,2007-2013,,,,,,,2007|2008|2009|2010|2011|2012|2013,SS-K,K,SS,Acura MDX SUV Covers,http://www.coverland.com/pub/media/category-images-new/category-description.webp,"When you park your SUV outside, you’d like to know that adverse weather conditions do not threaten your windshield, seat leather, or paint. With Coverland's premium custom weatherproof SUV cover, your SUV is fully protected because it is waterproof, anti-theft, and offers hail and snow protection.

Our premium covers are customized to snugly embrace your SUV and defend it against heat, moisture, rain, dust, and strong winds. With soft double-action scratchproof fibers and a UV ray reflective surface, Coverland SUV covers protect the quality of your paintwork. Our custom-fit covers also guard against overheating with new and improved air vents that expel excess heat and moisture.

Not only are the three straps meant to hold the cover in place, but they also work alongside the elastic fabric to provide a tight and snug look for your SUV.",http://www.coverland.com/pub/media/category-images-new/category-image.webp,http://www.coverland.com/pub/media/category-images-new/category-image-m.webp,"http://www.coverland.com/pub/media/category-images-new/suv-premium-plus-bkgr-str.webp,http://www.coverland.com/pub/media/category-images-new/suv-premium-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/suv-standard-pro-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/suv-standard-gr-1to.webp",,,,,http://www.coverland.com/pub/media/category-images-new/suv-premium-plus-bkgr-str.webp,"http://www.coverland.com/pub/media/category-images-new/suv-premium-plus-bkgr-str.webp,http://www.coverland.com/pub/media/category-images-new/02-SC-ft-ps-bkgr-str.webp,http://www.coverland.com/pub/media/category-images-new/04-oxford-outer-black.webp,http://www.coverland.com/pub/media/category-images-new/05-oxford-inner.webp,http://www.coverland.com/pub/media/category-images-new/09-value.webp",,,,,,,http://www.coverland.com/pub/media/category-images-new/suv-premium-gr-1to.webp,"http://www.coverland.com/pub/media/category-images-new/suv-premium-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/02-SC-ft-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/04-SC-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/05-SC-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/06-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/07-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/12.webp",http://www.coverland.com/pub/media/category-images-new/suv-standard-pro-gr-1to.webp,"http://www.coverland.com/pub/media/category-images-new/suv-standard-pro-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/02-SC-ft-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/05-SC-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/06-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/07-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/12.webp",http://www.coverland.com/pub/media/category-images-new/suv-standard-gr-1to.webp,"http://www.coverland.com/pub/media/category-images-new/suv-standard-pro-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/02-SC-ft-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/05-SC-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/06-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/07-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/12.webp",,,CL-SC-SS-15-K-BKGR-STR-PP-0002,,,,CL-SC-SS-07-K-GR-1TO-PS-0002,CL-SC-SS-07-K-GR-1TO-SP-0002,CL-SC-SS-03-K-GR-1TO-SS-0002,,,,,,,,,,,,,,,,,Premium Plus™,Full Custom SUV Cover,Stripe Black & Gray,BKGR-STR,204.97,410,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Premium™,Full Custom SUV Cover,1-Tone: Sold Gray,GR-1TO,159.99,320,999,35,Standard Pro™,Semi-Custom SUV Cover,1-Tone: Sold Gray,GR-1TO,120,,999,35,Standard™,Semi-Custom SUV Cover,1-Tone: Sold Gray,GR-1TO,100,,999,35
30002,SUV Cover,1,Acura,1,MDX,3,2014-2020,,,,,,,2014|2015|2016|2017|2018|2019|2020,SS-M,M,SS,Acura MDX SUV Covers,http://www.coverland.com/pub/media/category-images-new/category-description.webp,"When you park your SUV outside, you’d like to know that adverse weather conditions do not threaten your windshield, seat leather, or paint. With Coverland's premium custom weatherproof SUV cover, your SUV is fully protected because it is waterproof, anti-theft, and offers hail and snow protection.

Our premium covers are customized to snugly embrace your SUV and defend it against heat, moisture, rain, dust, and strong winds. With soft double-action scratchproof fibers and a UV ray reflective surface, Coverland SUV covers protect the quality of your paintwork. Our custom-fit covers also guard against overheating with new and improved air vents that expel excess heat and moisture.

Not only are the three straps meant to hold the cover in place, but they also work alongside the elastic fabric to provide a tight and snug look for your SUV.",http://www.coverland.com/pub/media/category-images-new/category-image.webp,http://www.coverland.com/pub/media/category-images-new/category-image-m.webp,"http://www.coverland.com/pub/media/category-images-new/suv-premium-plus-bkgr-str.webp,http://www.coverland.com/pub/media/category-images-new/suv-premium-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/suv-standard-pro-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/suv-standard-gr-1to.webp",,,,,http://www.coverland.com/pub/media/category-images-new/suv-premium-plus-bkgr-str.webp,"http://www.coverland.com/pub/media/category-images-new/suv-premium-plus-bkgr-str.webp,http://www.coverland.com/pub/media/category-images-new/02-SC-ft-ps-bkgr-str.webp,http://www.coverland.com/pub/media/category-images-new/04-oxford-outer-black.webp,http://www.coverland.com/pub/media/category-images-new/05-oxford-inner.webp,http://www.coverland.com/pub/media/category-images-new/09-value.webp",,,,,,,http://www.coverland.com/pub/media/category-images-new/suv-premium-gr-1to.webp,"http://www.coverland.com/pub/media/category-images-new/suv-premium-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/02-SC-ft-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/04-SC-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/05-SC-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/06-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/07-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/12.webp",http://www.coverland.com/pub/media/category-images-new/suv-standard-pro-gr-1to.webp,"http://www.coverland.com/pub/media/category-images-new/suv-standard-pro-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/02-SC-ft-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/05-SC-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/06-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/07-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/12.webp",http://www.coverland.com/pub/media/category-images-new/suv-standard-gr-1to.webp,"http://www.coverland.com/pub/media/category-images-new/suv-standard-pro-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/02-SC-ft-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/05-SC-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/06-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/07-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/12.webp",,,CL-SC-SS-15-M-BKGR-STR-PP-0003,,,,CL-SC-SS-07-M-GR-1TO-PS-0003,CL-SC-SS-07-M-GR-1TO-SP-0003,CL-SC-SS-03-M-GR-1TO-SS-0003,,,,,,,,,,,,,,,,,Premium Plus™,Full Custom SUV Cover,Stripe Black & Gray,BKGR-STR,204.97,410,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Premium™,Full Custom SUV Cover,1-Tone: Sold Gray,GR-1TO,159.99,320,999,35,Standard Pro™,Semi-Custom SUV Cover,1-Tone: Sold Gray,GR-1TO,120,,999,35,Standard™,Semi-Custom SUV Cover,1-Tone: Sold Gray,GR-1TO,100,,999,35
30003,SUV Cover,1,Acura,1,MDX,4,2022-2023,,,,,,,2022|2023,SS-M,M,SS,Acura MDX SUV Covers,http://www.coverland.com/pub/media/category-images-new/category-description.webp,"When you park your SUV outside, you’d like to know that adverse weather conditions do not threaten your windshield, seat leather, or paint. With Coverland's premium custom weatherproof SUV cover, your SUV is fully protected because it is waterproof, anti-theft, and offers hail and snow protection.

Our premium covers are customized to snugly embrace your SUV and defend it against heat, moisture, rain, dust, and strong winds. With soft double-action scratchproof fibers and a UV ray reflective surface, Coverland SUV covers protect the quality of your paintwork. Our custom-fit covers also guard against overheating with new and improved air vents that expel excess heat and moisture.

Not only are the three straps meant to hold the cover in place, but they also work alongside the elastic fabric to provide a tight and snug look for your SUV.",http://www.coverland.com/pub/media/category-images-new/category-image.webp,http://www.coverland.com/pub/media/category-images-new/category-image-m.webp,"http://www.coverland.com/pub/media/category-images-new/suv-premium-plus-bkgr-str.webp,http://www.coverland.com/pub/media/category-images-new/suv-premium-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/suv-standard-pro-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/suv-standard-gr-1to.webp",,,,,http://www.coverland.com/pub/media/category-images-new/suv-premium-plus-bkgr-str.webp,"http://www.coverland.com/pub/media/category-images-new/suv-premium-plus-bkgr-str.webp,http://www.coverland.com/pub/media/category-images-new/02-SC-ft-ps-bkgr-str.webp,http://www.coverland.com/pub/media/category-images-new/04-oxford-outer-black.webp,http://www.coverland.com/pub/media/category-images-new/05-oxford-inner.webp,http://www.coverland.com/pub/media/category-images-new/09-value.webp",,,,,,,http://www.coverland.com/pub/media/category-images-new/suv-premium-gr-1to.webp,"http://www.coverland.com/pub/media/category-images-new/suv-premium-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/02-SC-ft-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/04-SC-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/05-SC-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/06-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/07-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/12.webp",http://www.coverland.com/pub/media/category-images-new/suv-standard-pro-gr-1to.webp,"http://www.coverland.com/pub/media/category-images-new/suv-standard-pro-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/02-SC-ft-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/05-SC-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/06-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/07-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/12.webp",http://www.coverland.com/pub/media/category-images-new/suv-standard-gr-1to.webp,"http://www.coverland.com/pub/media/category-images-new/suv-standard-pro-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/02-SC-ft-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/05-SC-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/06-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/07-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/12.webp",,,CL-SC-SS-15-M-BKGR-STR-PP-0004,,,,CL-SC-SS-07-M-GR-1TO-PS-0004,CL-SC-SS-07-M-GR-1TO-SP-0004,CL-SC-SS-03-M-GR-1TO-SS-0004,,,,,,,,,,,,,,,,,Premium Plus™,Full Custom SUV Cover,Stripe Black & Gray,BKGR-STR,204.97,410,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Premium™,Full Custom SUV Cover,1-Tone: Sold Gray,GR-1TO,159.99,320,999,35,Standard Pro™,Semi-Custom SUV Cover,1-Tone: Sold Gray,GR-1TO,120,,999,35,Standard™,Semi-Custom SUV Cover,1-Tone: Sold Gray,GR-1TO,100,,999,35
30004,SUV Cover,1,Acura,2,RDX,5,2007-2012,,,,,,,2007|2008|2009|2010|2011|2012,SS-I,I,SS,Acura RDX SUV Covers,http://www.coverland.com/pub/media/category-images-new/category-description.webp,"When you park your SUV outside, you’d like to know that adverse weather conditions do not threaten your windshield, seat leather, or paint. With Coverland's premium custom weatherproof SUV cover, your SUV is fully protected because it is waterproof, anti-theft, and offers hail and snow protection.

Our premium covers are customized to snugly embrace your SUV and defend it against heat, moisture, rain, dust, and strong winds. With soft double-action scratchproof fibers and a UV ray reflective surface, Coverland SUV covers protect the quality of your paintwork. Our custom-fit covers also guard against overheating with new and improved air vents that expel excess heat and moisture.

Not only are the three straps meant to hold the cover in place, but they also work alongside the elastic fabric to provide a tight and snug look for your SUV.",http://www.coverland.com/pub/media/category-images-new/category-image.webp,http://www.coverland.com/pub/media/category-images-new/category-image-m.webp,"http://www.coverland.com/pub/media/category-images-new/suv-premium-plus-bkgr-str.webp,http://www.coverland.com/pub/media/category-images-new/suv-premium-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/suv-standard-pro-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/suv-standard-gr-1to.webp",,,,,http://www.coverland.com/pub/media/category-images-new/suv-premium-plus-bkgr-str.webp,"http://www.coverland.com/pub/media/category-images-new/suv-premium-plus-bkgr-str.webp,http://www.coverland.com/pub/media/category-images-new/02-SC-ft-ps-bkgr-str.webp,http://www.coverland.com/pub/media/category-images-new/04-oxford-outer-black.webp,http://www.coverland.com/pub/media/category-images-new/05-oxford-inner.webp,http://www.coverland.com/pub/media/category-images-new/09-value.webp",,,,,,,http://www.coverland.com/pub/media/category-images-new/suv-premium-gr-1to.webp,"http://www.coverland.com/pub/media/category-images-new/suv-premium-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/02-SC-ft-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/04-SC-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/05-SC-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/06-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/07-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/12.webp",http://www.coverland.com/pub/media/category-images-new/suv-standard-pro-gr-1to.webp,"http://www.coverland.com/pub/media/category-images-new/suv-standard-pro-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/02-SC-ft-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/05-SC-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/06-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/07-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/12.webp",http://www.coverland.com/pub/media/category-images-new/suv-standard-gr-1to.webp,"http://www.coverland.com/pub/media/category-images-new/suv-standard-pro-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/02-SC-ft-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/05-SC-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/06-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/07-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/12.webp",,,CL-SC-SS-15-I-BKGR-STR-PP-0005,,,,CL-SC-SS-07-I-GR-1TO-PS-0005,CL-SC-SS-07-I-GR-1TO-SP-0005,CL-SC-SS-03-I-GR-1TO-SS-0005,,,,,,,,,,,,,,,,,Premium Plus™,Full Custom SUV Cover,Stripe Black & Gray,BKGR-STR,204.97,410,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Premium™,Full Custom SUV Cover,1-Tone: Sold Gray,GR-1TO,159.99,320,999,35,Standard Pro™,Semi-Custom SUV Cover,1-Tone: Sold Gray,GR-1TO,120,,999,35,Standard™,Semi-Custom SUV Cover,1-Tone: Sold Gray,GR-1TO,100,,999,35
30005,SUV Cover,1,Acura,2,RDX,6,2013-2018,,,,,,,2013|2014|2015|2016|2017|2018,SS-J,J,SS,Acura RDX SUV Covers,http://www.coverland.com/pub/media/category-images-new/category-description.webp,"When you park your SUV outside, you’d like to know that adverse weather conditions do not threaten your windshield, seat leather, or paint. With Coverland's premium custom weatherproof SUV cover, your SUV is fully protected because it is waterproof, anti-theft, and offers hail and snow protection.

Our premium covers are customized to snugly embrace your SUV and defend it against heat, moisture, rain, dust, and strong winds. With soft double-action scratchproof fibers and a UV ray reflective surface, Coverland SUV covers protect the quality of your paintwork. Our custom-fit covers also guard against overheating with new and improved air vents that expel excess heat and moisture.

Not only are the three straps meant to hold the cover in place, but they also work alongside the elastic fabric to provide a tight and snug look for your SUV.",http://www.coverland.com/pub/media/category-images-new/category-image.webp,http://www.coverland.com/pub/media/category-images-new/category-image-m.webp,"http://www.coverland.com/pub/media/category-images-new/suv-premium-plus-bkgr-str.webp,http://www.coverland.com/pub/media/category-images-new/suv-premium-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/suv-standard-pro-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/suv-standard-gr-1to.webp",,,,,http://www.coverland.com/pub/media/category-images-new/suv-premium-plus-bkgr-str.webp,"http://www.coverland.com/pub/media/category-images-new/suv-premium-plus-bkgr-str.webp,http://www.coverland.com/pub/media/category-images-new/02-SC-ft-ps-bkgr-str.webp,http://www.coverland.com/pub/media/category-images-new/04-oxford-outer-black.webp,http://www.coverland.com/pub/media/category-images-new/05-oxford-inner.webp,http://www.coverland.com/pub/media/category-images-new/09-value.webp",,,,,,,http://www.coverland.com/pub/media/category-images-new/suv-premium-gr-1to.webp,"http://www.coverland.com/pub/media/category-images-new/suv-premium-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/02-SC-ft-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/04-SC-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/05-SC-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/06-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/07-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/12.webp",http://www.coverland.com/pub/media/category-images-new/suv-standard-pro-gr-1to.webp,"http://www.coverland.com/pub/media/category-images-new/suv-standard-pro-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/02-SC-ft-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/05-SC-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/06-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/07-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/12.webp",http://www.coverland.com/pub/media/category-images-new/suv-standard-gr-1to.webp,"http://www.coverland.com/pub/media/category-images-new/suv-standard-pro-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/02-SC-ft-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/05-SC-ps-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/06-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/07-sp-gr-1to.webp,http://www.coverland.com/pub/media/category-images-new/12.webp",,,CL-SC-SS-15-J-BKGR-STR-PP-0006,,,,CL-SC-SS-07-J-GR-1TO-PS-0006,CL-SC-SS-07-J-GR-1TO-SP-0006,CL-SC-SS-03-J-GR-1TO-SS-0006,,,,,,,,,,,,,,,,,Premium Plus™,Full Custom SUV Cover,Stripe Black & Gray,BKGR-STR,204.97,410,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Premium™,Full Custom SUV Cover,1-Tone: Sold Gray,GR-1TO,159.99,320,999,35,Standard Pro™,Semi-Custom SUV Cover,1-Tone: Sold Gray,GR-1TO,120,,999,35,Standard™,Semi-Custom SUV Cover,1-Tone: Sold Gray,GR-1TO,100,,999,35
